condition,episode_index,step,previous_hold_depth,target_correction_l2,target_vs_stale_target_l2
low_discrepancy_critical,28,40,1,0.24904170721224697,0.24904170721224697
low_discrepancy_critical,28,43,2,0.443112273596358,0.863744754059369
low_discrepancy_critical,28,45,1,0.3672738078724358,0.3672738078724358
low_discrepancy_critical,28,48,2,0.3880582407139984,0.546635085058636
low_discrepancy_critical,28,50,1,0.10027226207621054,0.10027226207621054
low_discrepancy_critical,28,53,2,0.16850002742922163,0.1240027897034883
low_discrepancy_critical,28,55,1,0.0,0.0
low_discrepancy_critical,28,58,2,0.2753445485311725,0.1922412953525923
low_discrepancy_critical,28,60,1,0.4010989343999547,0.4010989343999547
low_discrepancy_critical,28,63,2,0.4413805213451927,0.2763526816435136
low_discrepancy_critical,28,65,1,0.3168378731973654,0.3168378731973654
low_discrepancy_critical,28,68,2,0.5528942472910491,0.1672569929046294
low_discrepancy_critical,28,70,1,0.23007528807817293,0.23007528807817293
low_discrepancy_critical,28,73,2,0.3601073028656457,0.1556934055882279
low_discrepancy_critical,28,75,1,0.0909613092259383,0.0909613092259383
low_discrepancy_critical,28,78,2,0.5316187449891788,0.41568851412422364
low_discrepancy_critical,28,80,1,0.26199578609452234,0.26199578609452234
low_discrepancy_critical,28,83,2,0.7573942287010658,0.7512561455248957
low_discrepancy_critical,28,85,1,0.4387609062985989,0.4387609062985989
low_discrepancy_critical,28,88,2,0.6643519473203084,0.7079683181029716
low_discrepancy_critical,28,90,1,0.2532364757689182,0.2532364757689182
low_discrepancy_critical,28,93,2,0.8876681247013957,0.8026081119194347
low_discrepancy_critical,28,95,1,0.3139375721556043,0.3139375721556043
low_discrepancy_critical,28,98,2,0.5023775170466948,0.08573049831217842
low_discrepancy_critical,28,100,1,0.103561747103388,0.103561747103388
low_discrepancy_critical,28,103,2,0.5195087790150902,0.04578518151872564
low_discrepancy_critical,28,105,1,0.29310599951902766,0.29310599951902766
low_discrepancy_critical,28,108,2,0.5151226656495207,0.29505651011701683
low_discrepancy_critical,28,110,1,0.21637153028300188,0.21637153028300188
low_discrepancy_critical,28,113,2,0.35125121457093267,0.35825949546212477
low_discrepancy_critical,28,115,1,0.2187267769038298,0.2187267769038298
low_discrepancy_critical,28,118,2,0.24213335684578044,0.2405454062668641
low_discrepancy_critical,28,120,1,0.4213798481678116,0.4213798481678116
low_discrepancy_critical,28,123,2,0.3492473248846862,0.4918112589516146
low_discrepancy_critical,28,125,1,0.013762674731394925,0.013762674731394925
low_discrepancy_critical,28,128,2,0.1086218162846487,0.0457394066431052
low_discrepancy_critical,28,130,1,0.0051764705601860805,0.0051764705601860805
low_discrepancy_critical,28,133,2,0.2653446209862761,0.29709754945647937
low_discrepancy_critical,28,135,1,0.20610766442022677,0.20610766442022677
low_discrepancy_critical,28,138,2,0.47735062097164965,0.3854670652565126
low_discrepancy_critical,28,140,1,1.103811113796411,1.103811113796411
low_discrepancy_critical,28,143,2,0.5476033051630506,0.2621247595329235
low_discrepancy_critical,28,145,1,1.3357176864379776,1.3357176864379776
low_discrepancy_critical,29,3,2,0.4659382179308459,0.20440804400744725
low_discrepancy_critical,29,5,1,0.2634998965472775,0.2634998965472775
low_discrepancy_critical,29,8,2,0.5813148651577503,0.18400769929327768
low_discrepancy_critical,29,10,1,0.1361093824439303,0.1361093824439303
low_discrepancy_critical,29,13,2,0.5077689280896402,0.09953803821582292
low_discrepancy_critical,29,15,1,0.0,0.0
low_discrepancy_critical,29,18,2,0.7781805317504458,0.7346650912715966
low_discrepancy_critical,29,20,1,0.1469485464423615,0.1469485464423615
low_discrepancy_critical,29,23,2,0.5369966324702408,0.4565531744817011
low_discrepancy_critical,29,25,1,0.5495476404892241,0.5495476404892241
low_discrepancy_critical,29,28,2,0.6169568589124558,0.34778841059355053
low_discrepancy_critical,29,30,1,0.49306194855357854,0.49306194855357854
low_discrepancy_critical,29,33,2,0.5120728608867103,0.4207920471586223
low_discrepancy_critical,29,35,1,0.19362422112833647,0.19362422112833647
low_discrepancy_critical,29,38,2,0.17849372858001744,0.46716710993308386
low_discrepancy_critical,29,40,1,0.21263136470817204,0.21263136470817204
low_discrepancy_critical,29,43,2,0.18158234683826988,0.25321045034051465
low_discrepancy_critical,29,45,1,0.024403666069138196,0.024403666069138196
low_discrepancy_critical,29,48,2,0.13470956322019656,0.12991192223681214
low_discrepancy_critical,29,50,1,0.4128023548125133,0.4128023548125133
low_discrepancy_critical,29,53,2,0.7230160542600387,0.4803197706909986
low_discrepancy_critical,29,55,1,0.2355445567704662,0.2355445567704662
low_discrepancy_critical,29,58,2,0.5294695113309351,0.3091383113036369
low_discrepancy_critical,29,60,1,0.9134281660084707,0.9134281660084707
low_discrepancy_critical,29,63,2,0.31189074379742304,0.26718416121790467
low_discrepancy_critical,29,65,1,0.7120525647210169,0.7120525647210169
low_discrepancy_critical,29,68,2,0.7818017249852687,0.7215143649792997
low_discrepancy_critical,29,70,1,0.2506495032039428,0.2506495032039428
low_discrepancy_critical,30,3,2,0.596411864764935,0.2454945780454086
low_discrepancy_critical,30,5,1,0.2362397532278761,0.2362397532278761
low_discrepancy_critical,30,8,2,0.5397799481110641,0.07228502597876069
low_discrepancy_critical,30,10,1,0.06656926235933935,0.06656926235933935
low_discrepancy_critical,30,13,2,0.5579387417620066,0.18479614143089507
low_discrepancy_critical,30,15,1,0.3968727707341212,0.3968727707341212
low_discrepancy_critical,30,18,2,0.6845846328929647,0.5286303428307991
low_discrepancy_critical,30,20,1,0.3532201397072991,0.3532201397072991
low_discrepancy_critical,30,23,2,0.4744239720895436,0.2856680289764449
low_discrepancy_critical,30,25,1,0.3476926085723999,0.3476926085723999
low_discrepancy_critical,30,28,2,0.6981403269450627,0.5267531633606715
low_discrepancy_critical,30,30,1,0.14788310894093326,0.14788310894093326
low_discrepancy_critical,30,33,2,0.6327386371354593,0.11347066132147218
low_discrepancy_critical,30,35,1,0.7463175139786542,0.7463175139786542
low_discrepancy_critical,30,38,2,0.29465166462411346,0.26075406151481084
low_discrepancy_critical,30,40,1,0.2866200650621372,0.2866200650621372
low_discrepancy_critical,30,43,2,0.34584533167165704,0.7058923264614931
low_discrepancy_critical,30,45,1,0.08150373924652211,0.08150373924652211
low_discrepancy_critical,30,48,2,0.14264081470475062,0.12882788204664994
low_discrepancy_critical,30,50,1,0.0,0.0
low_discrepancy_critical,30,53,2,0.10097124350377068,0.008980771666805762
low_discrepancy_critical,30,55,1,0.19223512141028906,0.19223512141028906
low_discrepancy_critical,30,58,2,0.5885729435939124,0.47485850229245924
low_discrepancy_critical,30,60,1,0.10286516501215139,0.10286516501215139
low_discrepancy_critical,30,63,2,0.623111606496149,0.3000516509209681
low_discrepancy_critical,30,65,1,0.2439360632252228,0.2439360632252228
low_discrepancy_critical,30,68,2,0.4089325401792761,0.07467461408789122
low_discrepancy_critical,30,70,1,0.11905602851968437,0.11905602851968437
low_discrepancy_critical,30,73,2,0.43121101552195684,0.3166399866264223
low_discrepancy_critical,30,75,1,0.13789607308929483,0.13789607308929483
low_discrepancy_critical,30,78,2,0.790104636726214,0.7577414125062264
low_discrepancy_critical,30,80,1,0.33553788346796215,0.33553788346796215
low_discrepancy_critical,30,83,2,0.6291231420123783,0.49254761770776057
low_discrepancy_critical,30,85,1,0.447777524083335,0.447777524083335
low_discrepancy_critical,30,88,2,0.640679504980967,0.20614784732381872
low_discrepancy_critical,30,90,1,0.1452163541315943,0.1452163541315943
low_discrepancy_critical,31,3,2,0.13253181464088357,0.1357505987271467
low_discrepancy_critical,31,5,1,0.11178702510854491,0.11178702510854491
low_discrepancy_critical,31,8,2,0.11144430201084073,0.10047659501779488
low_discrepancy_critical,31,10,1,0.38782960566002606,0.38782960566002606
low_discrepancy_critical,31,13,2,0.19638448957052107,0.3953583631699054
low_discrepancy_critical,31,15,1,0.06793029354281085,0.06793029354281085
low_discrepancy_critical,31,18,2,0.5318790990858271,0.49673107639268366
low_discrepancy_critical,31,20,1,0.44052376930681714,0.44052376930681714
low_discrepancy_critical,31,23,2,0.5470760879397099,0.09414223817709864
low_discrepancy_critical,31,25,1,0.23387643167811353,0.23387643167811353
low_discrepancy_critical,31,28,2,0.5387541486083085,0.09819622425108719
low_discrepancy_critical,31,30,1,0.19184020805591034,0.19184020805591034
low_discrepancy_critical,31,33,2,0.527470006238656,0.3443402455406583
low_discrepancy_critical,31,35,1,0.2664400336874174,0.2664400336874174
low_discrepancy_critical,31,38,2,0.637622828758534,0.27105344092305045
low_discrepancy_critical,31,40,1,0.0710276503765218,0.0710276503765218
low_discrepancy_critical,31,43,2,0.504696021392073,0.2527179167629075
low_discrepancy_critical,31,45,1,0.4515994602525366,0.4515994602525366
low_discrepancy_critical,31,48,2,0.6577383667530371,0.44932879768112055
low_discrepancy_critical,31,50,1,0.29093999089550093,0.29093999089550093
low_discrepancy_critical,31,53,2,0.5976708404666938,0.09956462147710705
low_discrepancy_critical,31,55,1,0.06423521197981369,0.06423521197981369
low_discrepancy_critical,31,58,2,0.6012109601734644,0.05155055944260215
low_discrepancy_critical,31,60,1,0.5668119116508347,0.5668119116508347
low_discrepancy_critical,31,63,2,0.14114923093293177,0.26462744278273953
low_discrepancy_critical,31,65,1,0.3256014015706607,0.3256014015706607
low_discrepancy_critical,31,68,2,0.1845417768498394,0.21570496946105822
low_discrepancy_critical,31,70,1,0.15746670114835223,0.15746670114835223
low_discrepancy_critical,31,73,2,0.21098177402054016,0.08776711389555825
low_discrepancy_critical,31,75,1,0.0,0.0
low_discrepancy_critical,31,78,2,0.6599130576928387,0.49805501580178263
low_discrepancy_critical,31,80,1,0.12002591683029516,0.12002591683029516
low_discrepancy_critical,31,83,2,0.5858922947637355,0.11989079810721893
low_discrepancy_critical,31,85,1,0.0853884307965974,0.0853884307965974
low_discrepancy_critical,31,88,2,0.5100462443205607,0.1933805686950238
low_discrepancy_critical,31,90,1,0.14490619278189923,0.14490619278189923
low_discrepancy_critical,31,93,2,1.2885520391758254,1.7090937186235244
low_discrepancy_critical,31,95,1,0.09058823480325587,0.09058823480325587
low_discrepancy_critical,31,98,2,0.38414778886728834,0.21009800157836436
low_discrepancy_critical,31,100,1,0.2147946219678016,0.2147946219678016
low_discrepancy_critical,31,103,2,0.8686481555930626,0.8424024475952753
low_discrepancy_critical,31,105,1,0.17780701250580902,0.17780701250580902
low_discrepancy_critical,31,108,2,0.544039467164144,0.17935839684660182
low_discrepancy_critical,31,110,1,0.2769267567133518,0.2769267567133518
low_discrepancy_critical,31,113,2,0.6510167433112888,0.2743985294383665
low_discrepancy_critical,31,115,1,0.2804435169202712,0.2804435169202712
low_discrepancy_critical,31,118,2,1.2502427699222582,1.6528599224202263
low_discrepancy_critical,31,120,1,1.6604837082490203,1.6604837082490203
low_discrepancy_critical,31,123,2,0.8476874082107486,0.7402705804631069
low_discrepancy_critical,31,125,1,0.10733531422558383,0.10733531422558383
low_discrepancy_critical,31,128,2,0.26472431953995856,0.2864193495309163
low_discrepancy_critical,31,130,1,0.0,0.0
low_discrepancy_critical,31,133,2,0.40525280717347256,0.0
low_discrepancy_critical,31,135,1,0.114570083341772,0.114570083341772
low_discrepancy_critical,31,138,2,1.0027168407860045,1.410109558971538
low_discrepancy_critical,31,140,1,0.353292045628143,0.353292045628143
low_discrepancy_critical,31,143,2,1.325958879235328,1.7921221022640375
low_discrepancy_critical,31,145,1,0.18001102069596728,0.18001102069596728
low_discrepancy_critical,31,148,2,1.144953621964175,1.5442761594912942
low_discrepancy_critical,31,150,1,0.2043221822491679,0.2043221822491679
low_discrepancy_critical,31,153,2,1.3793364334094016,1.83287097778481
low_discrepancy_critical,31,155,1,0.35647367640291583,0.35647367640291583
low_discrepancy_critical,31,158,2,0.7429225117246017,1.2394772929768907
low_discrepancy_critical,31,160,1,1.0107853530083366,1.0107853530083366
low_discrepancy_critical,31,163,2,0.44638213999310933,0.35846542022256583
low_discrepancy_critical,31,165,1,0.747886222060526,0.747886222060526
low_discrepancy_critical,31,168,2,0.34306755520119614,0.3470259498542399
low_discrepancy_critical,31,170,1,0.523206188353278,0.523206188353278
low_discrepancy_critical,31,173,2,0.539835598117195,0.18169288615619453
low_discrepancy_critical,31,175,1,0.7406066681431887,0.7406066681431887
low_discrepancy_critical,31,178,2,1.090753905078417,1.170802986512268
low_discrepancy_critical,31,180,1,0.0745701582544059,0.0745701582544059
low_discrepancy_critical,31,183,2,0.285416237645705,0.6269146386146134
low_discrepancy_critical,31,185,1,0.2329230483916467,0.2329230483916467
low_discrepancy_critical,31,188,2,0.1432895023630264,0.13272942432320486
low_discrepancy_critical,31,190,1,0.5825224369215394,0.5825224369215394
low_discrepancy_critical,31,193,2,0.16315863904472028,0.3290816938194044
low_discrepancy_critical,31,195,1,0.053113628926078585,0.053113628926078585
low_discrepancy_critical,31,198,2,0.048293859815582076,0.0
low_discrepancy_critical,31,200,1,0.0,0.0
low_discrepancy_critical,31,203,2,0.1823042662087799,0.1505080954416943
low_discrepancy_critical,31,205,1,0.1505080954416943,0.1505080954416943
low_discrepancy_critical,31,208,2,0.04219535697028536,0.006470588200232566
low_discrepancy_critical,31,210,1,0.04994864579122013,0.04994864579122013
low_discrepancy_critical,31,213,2,0.3301913129940949,0.3291147364263081
low_discrepancy_critical,31,215,1,0.27351154512186626,0.27351154512186626
low_discrepancy_critical,31,218,2,0.3473984780079658,0.3228025392339378
low_discrepancy_critical,32,3,2,0.29832328950900755,0.0
low_discrepancy_critical,32,5,1,0.0,0.0
low_discrepancy_critical,32,8,2,0.29832328950900755,0.0
low_discrepancy_critical,32,10,1,0.3731696763893638,0.3731696763893638
low_discrepancy_critical,32,13,2,0.1151895914503066,0.013286253679116579
low_discrepancy_critical,32,15,1,0.48177812331153763,0.48177812331153763
low_discrepancy_critical,32,18,2,0.3957515669837522,0.10090879802244748
low_discrepancy_critical,32,20,1,0.18730633782350403,0.18730633782350403
low_discrepancy_critical,32,23,2,0.604177398816738,0.40336393463617176
low_discrepancy_critical,32,25,1,0.2078350740348679,0.2078350740348679
low_discrepancy_critical,32,28,2,0.5941785507387894,0.2088209632054412
low_discrepancy_critical,32,30,1,0.14805047727616802,0.14805047727616802
low_discrepancy_critical,32,33,2,0.5753764283825038,0.1738556773837506
low_discrepancy_critical,32,35,1,0.42947635131956496,0.42947635131956496
low_discrepancy_critical,32,38,2,0.5455517858651234,0.13955935967538952
low_discrepancy_critical,32,40,1,0.5569841619822472,0.5569841619822472
low_discrepancy_critical,32,43,2,0.5632746112376333,0.5026731863350274
low_discrepancy_critical,32,45,1,0.29331822469471974,0.29331822469471974
low_discrepancy_critical,32,48,2,0.7973322096665332,0.7196308076984183
low_discrepancy_critical,32,50,1,0.10238053301230259,0.10238053301230259
low_discrepancy_critical,32,53,2,0.662521187063644,0.2753625363640331
low_discrepancy_critical,32,55,1,1.3038648662598151,1.3038648662598151
low_discrepancy_critical,32,58,2,1.114935392926082,1.2545418774310082
low_discrepancy_critical,32,60,1,0.2989199809914141,0.2989199809914141
low_discrepancy_critical,32,63,2,0.5714694965549273,1.0570598021910682
low_discrepancy_critical,32,65,1,0.9188367199461983,0.9188367199461983
low_discrepancy_critical,32,68,2,0.6544177765162942,0.25803535685791196
low_discrepancy_critical,32,70,1,0.15397985369129438,0.15397985369129438
low_discrepancy_critical,32,73,2,0.22702233027771285,0.715916168671637
low_discrepancy_critical,32,75,1,0.5815992967665153,0.5815992967665153
low_discrepancy_critical,32,78,2,0.4436369165895009,0.15514222515620887
low_discrepancy_critical,32,80,1,0.1309812167826869,0.1309812167826869
low_discrepancy_critical,32,83,2,0.3252474661564121,0.1422584128124767
low_discrepancy_critical,32,85,1,0.04030049552562092,0.04030049552562092
low_discrepancy_critical,32,88,2,0.4220318701305243,0.09764378961713564
low_discrepancy_critical,32,90,1,0.5265964120107034,0.5265964120107034
low_discrepancy_critical,32,93,2,0.7212467061563099,0.6006343590896619
low_discrepancy_critical,32,95,1,0.8834099100079168,0.8834099100079168
low_discrepancy_critical,32,98,2,0.5522577594982135,0.5826117598695683
low_discrepancy_critical,32,100,1,0.7107548796222831,0.7107548796222831
low_discrepancy_critical,32,103,2,0.43560434432046297,0.44711318344538326
low_discrepancy_critical,32,105,1,1.0093463071589133,1.0093463071589133
low_discrepancy_critical,32,108,2,0.6166350165662632,0.39461638234070484
low_discrepancy_critical,32,110,1,0.17716759578414376,0.17716759578414376
low_discrepancy_critical,32,113,2,0.4381452568688329,0.8007443910557062
low_discrepancy_critical,32,115,1,0.3142020785733062,0.3142020785733062
low_discrepancy_critical,32,118,2,0.7506131847897893,0.7999862815408305
low_discrepancy_critical,32,120,1,0.2179697204382011,0.2179697204382011
low_discrepancy_critical,32,123,2,0.24298756095935664,0.2051707981643541
low_discrepancy_critical,32,125,1,1.5220838684023543,1.5220838684023543
low_discrepancy_critical,32,128,2,1.181701436626588,1.7122136364032883
low_discrepancy_critical,32,130,1,0.23041486724001703,0.23041486724001703
low_discrepancy_critical,32,133,2,0.6391230434766705,0.46031041005606965
low_discrepancy_critical,32,135,1,0.19688820899716028,0.19688820899716028
low_discrepancy_critical,32,138,2,0.46600371567626114,0.20104238216756515
low_discrepancy_critical,32,140,1,0.18513478938200623,0.18513478938200623
low_discrepancy_critical,32,143,2,1.6007116424687378,2.087328950739591
low_discrepancy_critical,32,145,1,0.22519517727939514,0.22519517727939514
low_discrepancy_critical,32,148,2,1.2098613596426715,1.7444775121981868
low_discrepancy_critical,32,150,1,0.13391851319905693,0.13391851319905693
low_discrepancy_critical,32,153,2,1.1695502021588675,1.408159177207237
low_discrepancy_critical,32,155,1,0.1809492865386999,0.1809492865386999
low_discrepancy_critical,32,158,2,0.49920974876157403,0.33340939127859043
low_discrepancy_critical,32,160,1,0.8562689215719631,0.8562689215719631
low_discrepancy_critical,32,163,2,0.34506385591069927,0.41957534512000055
low_discrepancy_critical,32,165,1,0.1887627892167718,0.1887627892167718
low_discrepancy_critical,32,168,2,0.27047354810610863,0.09215143356567242
low_discrepancy_critical,32,170,1,1.3873885703386328,1.3873885703386328
low_discrepancy_critical,32,173,2,0.47281209742956753,0.029764705721069776
low_discrepancy_critical,32,175,1,0.020984958526598804,0.020984958526598804
low_discrepancy_critical,32,178,2,0.6044153380542795,1.072970286739891
low_discrepancy_critical,32,180,1,0.20955560449958066,0.20955560449958066
low_discrepancy_critical,32,183,2,0.11625255056215329,0.13636002515184095
low_discrepancy_critical,32,185,1,0.04895636730033575,0.04895636730033575
low_discrepancy_critical,32,188,2,0.11896738714163876,0.10708997858801235
low_discrepancy_critical,32,190,1,0.10697262456809568,0.10697262456809568
low_discrepancy_critical,32,193,2,0.11226130793856218,0.16608262622805067
low_discrepancy_critical,32,195,1,0.215870648517984,0.215870648517984
low_discrepancy_critical,32,198,2,0.09517313125517746,0.04529411740162792
low_discrepancy_critical,32,200,1,0.17305208483631715,0.17305208483631715
low_discrepancy_critical,32,203,2,0.05691772227467567,0.014235294040511645
low_discrepancy_critical,32,205,1,0.19151967157026523,0.19151967157026523
low_discrepancy_critical,32,208,2,0.08855553668112773,0.024588235160883737
low_discrepancy_critical,32,210,1,0.19580890465178435,0.19580890465178435
low_discrepancy_critical,32,213,2,0.16887563279036696,0.1789891062833512
low_discrepancy_critical,32,215,1,0.046196473369394746,0.046196473369394746
low_discrepancy_critical,32,218,2,0.150895865434708,0.18200839746232123
low_discrepancy_critical,33,3,2,0.07583833484778091,0.0
low_discrepancy_critical,33,5,1,0.4678575332215042,0.4678575332215042
low_discrepancy_critical,33,8,2,0.7209069047626411,0.47422304376848373
low_discrepancy_critical,33,10,1,0.12848753981598615,0.12848753981598615
low_discrepancy_critical,33,13,2,0.5671360328881702,0.2792314009523514
low_discrepancy_critical,33,15,1,0.024052598957901027,0.024052598957901027
low_discrepancy_critical,33,18,2,0.5270340443739806,0.17778279650638568
low_discrepancy_critical,33,20,1,0.5807186430876292,0.5807186430876292
low_discrepancy_critical,33,23,2,0.7219824534842855,0.41794054224759264
low_discrepancy_critical,33,25,1,0.27060904576062256,0.27060904576062256
low_discrepancy_critical,33,28,2,0.5595536759650224,0.6039938899002717
low_discrepancy_critical,33,30,1,0.09368471188632381,0.09368471188632381
low_discrepancy_critical,33,33,2,0.6143430774084478,0.3644745570174372
low_discrepancy_critical,33,35,1,0.018439449167432898,0.018439449167432898
low_discrepancy_critical,33,38,2,0.4719305029062899,0.24622205970322136
low_discrepancy_critical,33,40,1,0.5238803523029323,0.5238803523029323
low_discrepancy_critical,33,43,2,0.4427057899443453,0.6112425191424892
low_discrepancy_critical,33,45,1,0.6240963833306676,0.6240963833306676
low_discrepancy_critical,33,48,2,0.17747997350189504,0.1937022149975594
low_discrepancy_critical,33,50,1,0.42479479944021886,0.42479479944021886
low_discrepancy_critical,33,53,2,0.19737789256159502,0.12898062564396154
low_discrepancy_critical,33,55,1,0.4332202173344414,0.4332202173344414
low_discrepancy_critical,33,58,2,0.6003379632814347,0.32195876033205145
low_discrepancy_critical,33,60,1,0.2941946553232711,0.2941946553232711
low_discrepancy_critical,33,63,2,0.512141688583133,0.2501695386578091
low_discrepancy_critical,33,65,1,0.04483229124729302,0.04483229124729302
low_discrepancy_critical,33,68,2,0.3732090729419899,0.3809522762649253
low_discrepancy_critical,33,70,1,0.0,0.0
low_discrepancy_critical,33,73,2,0.41124090809606406,0.22739682918908335
low_discrepancy_critical,33,75,1,0.0,0.0
low_discrepancy_critical,33,78,2,0.6528003936153173,0.5524052042151857
low_discrepancy_critical,33,80,1,0.6710622883208928,0.6710622883208928
low_discrepancy_critical,33,83,2,0.6146770306815487,0.5089573054288687
low_discrepancy_critical,33,85,1,0.16092319121632923,0.16092319121632923
low_discrepancy_critical,33,88,2,0.6851180287147179,0.447777524083335
low_discrepancy_critical,33,90,1,0.21312431892110517,0.21312431892110517
low_discrepancy_critical,33,93,2,0.49818390899381454,0.3128802567941337
low_discrepancy_critical,33,95,1,0.17731684841957393,0.17731684841957393
low_discrepancy_critical,33,98,2,0.5171160772020799,0.17731684841957393
low_discrepancy_critical,33,100,1,0.0,0.0
low_discrepancy_critical,33,103,2,0.4662022759511193,0.28836121196676245
low_discrepancy_critical,34,3,2,0.6361709128803922,0.3417201364931147
low_discrepancy_critical,34,5,1,0.1089125058939505,0.1089125058939505
low_discrepancy_critical,34,8,2,0.528790612494649,0.1022554097960122
low_discrepancy_critical,34,10,1,0.12484964252599635,0.12484964252599635
low_discrepancy_critical,34,13,2,0.5696491968553669,0.2483346671274018
low_discrepancy_critical,34,15,1,0.27028683047182495,0.27028683047182495
low_discrepancy_critical,34,18,2,0.6018279994583107,0.2505087921794917
low_discrepancy_critical,34,20,1,0.3368878648328479,0.3368878648328479
low_discrepancy_critical,34,23,2,0.6593872418209894,0.5122200602087507
low_discrepancy_critical,34,25,1,0.1084733634253874,0.1084733634253874
low_discrepancy_critical,34,28,2,0.5979730735158512,0.09337334556323243
low_discrepancy_critical,34,30,1,0.03014705929101691,0.03014705929101691
low_discrepancy_critical,34,33,2,0.4352187408296481,0.179866607779183
low_discrepancy_critical,34,35,1,0.5254054725664241,0.5254054725664241
low_discrepancy_critical,34,38,2,0.3864399923642374,0.7441714970435813
low_discrepancy_critical,34,40,1,0.1800448601563304,0.1800448601563304
low_discrepancy_critical,34,43,2,0.2768276686244729,0.29666055092015386
low_discrepancy_critical,34,45,1,0.0,0.0
low_discrepancy_critical,34,48,2,0.19841676375868716,0.0673617747983466
low_discrepancy_critical,34,50,1,0.4712998309801347,0.4712998309801347
low_discrepancy_critical,34,53,2,0.7136042865627256,0.37609735008084727
low_discrepancy_critical,34,55,1,0.10160066228544845,0.10160066228544845
low_discrepancy_critical,34,58,2,0.45383105774638915,0.44833932278272
low_discrepancy_critical,34,60,1,0.1318734848434984,0.1318734848434984
low_discrepancy_critical,34,63,2,0.5649237587062511,0.44978799722059076
low_discrepancy_critical,34,65,1,0.5469370900608955,0.5469370900608955
low_discrepancy_critical,34,68,2,1.0231104325184988,1.2110465427094332
low_discrepancy_critical,34,70,1,0.4279540085031102,0.4279540085031102
low_discrepancy_critical,34,73,2,0.6309810849982026,0.45980954956023756
low_discrepancy_critical,34,75,1,0.22355110810443332,0.22355110810443332
low_discrepancy_critical,34,78,2,0.35768871415609416,0.3182405562753855
low_discrepancy_critical,34,80,1,1.009818607874578,1.009818607874578
low_discrepancy_critical,35,3,2,0.0021229496385052568,0.0
low_discrepancy_critical,35,5,1,0.0,0.0
low_discrepancy_critical,35,8,2,0.0021229496385052568,0.0
low_discrepancy_critical,35,10,1,0.0,0.0
low_discrepancy_critical,35,13,2,0.0021229496385052568,0.0
low_discrepancy_critical,35,15,1,0.0,0.0
low_discrepancy_critical,35,18,2,0.0021229496385052568,0.0
low_discrepancy_critical,35,20,1,0.16244749465845393,0.16244749465845393
low_discrepancy_critical,35,23,2,0.07940134077257056,0.1585962548326952
low_discrepancy_critical,35,25,1,0.0030084032638400537,0.0030084032638400537
low_discrepancy_critical,35,28,2,0.5296330586881928,0.5298770322005646
low_discrepancy_critical,35,30,1,0.09649474325502849,0.09649474325502849
low_discrepancy_critical,35,33,2,0.785634957220959,0.6261748376692715
low_discrepancy_critical,35,35,1,0.1366408583654007,0.1366408583654007
low_discrepancy_critical,35,38,2,0.5280189644179674,0.0771800371014227
low_discrepancy_critical,35,40,1,0.13922010079112027,0.13922010079112027
low_discrepancy_critical,35,43,2,0.5282863129962829,0.046478174122695996
low_discrepancy_critical,35,45,1,0.24552466264026832,0.24552466264026832
low_discrepancy_critical,35,48,2,0.5428834196150707,0.0989061302075754
low_discrepancy_critical,35,50,1,0.10386309431266114,0.10386309431266114
low_discrepancy_critical,35,53,2,0.592766781620471,0.2926277693130306
low_discrepancy_critical,35,55,1,0.7357240376748878,0.7357240376748878
low_discrepancy_critical,35,58,2,0.5187001202458232,0.33437476615144374
low_discrepancy_critical,35,60,1,0.021234337498243452,0.021234337498243452
low_discrepancy_critical,35,63,2,0.8492533497469662,0.7015064699216617
low_discrepancy_critical,35,65,1,0.09939119090737984,0.09939119090737984
low_discrepancy_critical,35,68,2,0.5995799778544034,0.028113754512413686
low_discrepancy_critical,35,70,1,0.05231085195122824,0.05231085195122824
low_discrepancy_critical,35,73,2,0.597616723297289,0.07988026325473352
low_discrepancy_critical,35,75,1,0.07184690486314596,0.07184690486314596
low_discrepancy_critical,35,78,2,0.23542362153647137,0.4766597601883842
low_discrepancy_critical,35,80,1,0.25189687571424557,0.25189687571424557
low_discrepancy_critical,35,83,2,0.31587307965286643,0.3758908651720089
low_discrepancy_critical,35,85,1,0.7553759485019557,0.7553759485019557
low_discrepancy_critical,35,88,2,0.22747402535850975,0.2067551170875927
low_discrepancy_critical,35,90,1,0.09700276348740386,0.09700276348740386
low_discrepancy_critical,35,93,2,0.24673752691236284,0.1584773890201089
low_discrepancy_critical,35,95,1,0.05633401682161893,0.05633401682161893
low_discrepancy_critical,35,98,2,0.12809929413347587,0.04491461733795381
low_discrepancy_critical,35,100,1,0.3741430754134623,0.3741430754134623
low_discrepancy_critical,35,103,2,0.5850719340834819,0.38868713996079207
low_discrepancy_critical,35,105,1,0.17921078534595447,0.17921078534595447
low_discrepancy_critical,35,108,2,0.48882829354263896,0.23550042100807778
low_discrepancy_critical,35,110,1,0.5710720117739352,0.5710720117739352
low_discrepancy_critical,35,113,2,0.5368823930538076,0.1529095734788587
low_discrepancy_critical,35,115,1,0.758429699074742,0.758429699074742
low_discrepancy_critical,35,118,2,0.6724008835104566,0.6867958875546849
low_discrepancy_critical,35,120,1,0.535626435190082,0.535626435190082
low_discrepancy_critical,35,123,2,0.6383431017981473,0.2180256664684153
low_discrepancy_critical,35,125,1,0.054695199168312315,0.054695199168312315
low_discrepancy_critical,35,128,2,0.5021336333187544,0.10484898378042502
