record,position,top1_match,max_abs_logit_difference,mean_abs_logit_difference,serial_divergent_accepted_tokens_in_action,strict_accepted_prefix_length,causal_comparable_positions
270,6,1,0.3125,0.09249091148376465,0,7,7
271,0,1,0.125,0.00799417495727539,0,1,2
271,1,1,0.59375,0.2007894515991211,0,1,2
272,0,1,0.125,0.00542449951171875,0,7,7
272,1,1,0.875,0.19894981384277344,0,7,7
272,2,1,0.6875,0.20495343208312988,0,7,7
272,3,1,0.75,0.1832282543182373,0,7,7
272,4,1,0.6328125,0.169708251953125,0,7,7
272,5,1,0.76171875,0.2313830852508545,0,7,7
272,6,1,0.375,0.10793066024780273,0,7,7
273,0,1,0.125,0.007312774658203125,0,1,2
273,1,1,0.6875,0.22029876708984375,0,1,2
274,0,1,0.125,0.005129814147949219,0,1,2
274,1,1,0.625,0.15106821060180664,0,1,2
275,0,1,0.125,0.007266998291015625,0,2,7
275,1,1,0.875,0.1887340545654297,0,2,7
275,2,0,0.625,0.15438461303710938,0,2,7
275,3,1,0.6875,0.1619548797607422,0,2,7
275,4,1,0.8203125,0.17158889770507812,0,2,7
275,5,1,1.125,0.2351093292236328,0,2,7
275,6,1,0.34375,0.08544588088989258,0,2,7
276,0,1,0.125,0.006197929382324219,0,2,3
276,1,1,0.7734375,0.20534515380859375,0,2,3
276,2,1,0.78125,0.1927471160888672,0,2,3
277,0,1,0.125,0.0058746337890625,0,1,2
277,1,1,0.6875,0.20009994506835938,0,1,2
278,0,1,0.125,0.0052318572998046875,0,7,7
278,1,1,0.75,0.1945352554321289,0,7,7
278,2,1,0.8359375,0.16237640380859375,0,7,7
278,3,1,0.625,0.19171905517578125,0,7,7
278,4,1,0.65625,0.17748641967773438,0,7,7
278,5,1,0.875,0.20953147113323212,0,7,7
278,6,1,0.33984375,0.09118843078613281,0,7,7
279,0,1,0.125,0.0075511932373046875,0,7,7
279,1,1,0.734375,0.13573932647705078,0,7,7
279,2,1,0.4375,0.12708091735839844,0,7,7
279,3,1,0.5,0.14328384399414062,0,7,7
279,4,1,0.625,0.15300559997558594,0,7,7
279,5,1,0.625,0.1813335418701172,0,7,7
279,6,1,0.46875,0.120513916015625,0,7,7
280,0,1,0.125,0.008983135223388672,0,7,7
280,1,1,0.625,0.16171646118164062,0,7,7
280,2,1,0.5625,0.17458629608154297,0,7,7
280,3,1,0.625,0.1835944652557373,0,7,7
280,4,1,0.75,0.19150036573410034,0,7,7
280,5,1,0.75,0.1929621696472168,0,7,7
280,6,1,0.5,0.11658382415771484,0,7,7
281,0,1,0.125,0.006317138671875,0,2,3
281,1,1,0.5,0.15189552307128906,0,2,3
281,2,1,0.625,0.1807551383972168,0,2,3
282,0,1,0.125,0.0065765380859375,0,1,2
282,1,1,0.75,0.1947917938232422,0,1,2
283,0,1,0.125,0.007080078125,0,7,7
283,1,1,0.75,0.17765522003173828,0,7,7
283,2,1,0.625,0.16159915924072266,0,7,7
283,3,1,0.7626953125,0.20038795471191406,0,7,7
283,4,1,0.75,0.20058345794677734,0,7,7
283,5,1,0.65625,0.19500446319580078,0,7,7
283,6,1,0.296875,0.08208370208740234,0,7,7
284,0,1,0.125,0.00606536865234375,0,7,7
284,1,1,0.65625,0.206681489944458,0,7,7
284,2,1,0.9375,0.18373966217041016,0,7,7
284,3,1,0.625,0.1601886749267578,0,7,7
284,4,1,0.8125,0.2020111083984375,0,7,7
284,5,1,0.5625,0.16787147521972656,0,7,7
284,6,1,0.34375,0.0856519341468811,0,7,7
285,0,1,0.125,0.005505561828613281,0,7,7
285,1,1,0.5625,0.16168880462646484,0,7,7
285,2,1,0.6875,0.15392494201660156,0,7,7
285,3,1,0.53125,0.14508438110351562,0,7,7
285,4,1,0.875,0.1891503930091858,0,7,7
285,5,1,0.6875,0.21434295177459717,0,7,7
285,6,1,0.2734375,0.07833671569824219,0,7,7
286,0,1,0.125,0.005814552307128906,0,1,2
286,1,1,0.625,0.17352294921875,0,1,2
287,0,1,0.125,0.007293701171875,0,7,7
287,1,1,0.625,0.16657447814941406,0,7,7
287,2,1,0.6875,0.16579627990722656,0,7,7
287,3,1,0.640625,0.16446971893310547,0,7,7
287,4,1,0.625,0.20605850219726562,0,7,7
287,5,1,0.703125,0.21738338470458984,0,7,7
287,6,1,0.2734375,0.07789850234985352,0,7,7
288,0,1,0.125,0.004980325698852539,0,7,7
288,1,1,0.625,0.15113449096679688,0,7,7
288,2,1,0.625,0.1580791473388672,0,7,7
288,3,1,0.640625,0.16721874475479126,0,7,7
288,4,1,0.6875,0.16007709503173828,0,7,7
288,5,1,1.5625,0.26374053955078125,0,7,7
288,6,1,0.375,0.08474349975585938,0,7,7
289,0,1,0.125,0.008819580078125,0,7,7
289,1,1,0.6875,0.1829204559326172,0,7,7
289,2,1,0.6875,0.19054412841796875,0,7,7
289,3,1,0.75,0.22652816772460938,0,7,7
289,4,1,1.0625,0.22708511352539062,0,7,7
289,5,1,0.765625,0.22902917861938477,0,7,7
289,6,1,0.375,0.10142898559570312,0,7,7
290,0,1,0.125,0.008143901824951172,0,7,7
290,1,1,0.875,0.18604660034179688,0,7,7
290,2,1,1.125,0.19256019592285156,0,7,7
290,3,1,0.6875,0.16707468032836914,0,7,7
290,4,1,0.5625,0.1726236343383789,0,7,7
290,5,1,0.78125,0.19298410415649414,0,7,7
290,6,1,0.34375,0.08782196044921875,0,7,7
291,0,1,0.125,0.006302356719970703,0,1,2
291,1,1,0.625,0.1781167984008789,0,1,2
292,0,1,0.125,0.006684303283691406,0,7,7
292,1,1,0.625,0.14187955856323242,0,7,7
292,2,1,0.5625,0.1531658172607422,0,7,7
292,3,1,0.9375,0.24617576599121094,0,7,7
292,4,1,0.65625,0.1740880012512207,0,7,7
292,5,1,0.890625,0.22731971740722656,0,7,7
292,6,1,0.3125,0.09206008911132812,0,7,7
293,0,1,0.125,0.00567173957824707,1,2,2
293,1,0,0.875,0.1912221908569336,1,2,2
294,0,1,0.125,0.00276947021484375,0,1,2
294,1,1,1.0,0.1908740997314453,0,1,2
295,0,1,0.125,0.00745391845703125,0,1,2
295,1,1,0.671875,0.192169189453125,0,1,2
296,0,1,0.0625,0.00211334228515625,0,1,2
296,1,1,0.65625,0.17271900177001953,0,1,2
297,0,1,0.125,0.005279541015625,0,7,7
297,1,1,0.8125,0.168365478515625,0,7,7
297,2,1,0.625,0.16038227081298828,0,7,7
297,3,1,0.578125,0.1611185073852539,0,7,7
297,4,1,0.8515625,0.2154090404510498,0,7,7
297,5,1,0.75,0.19774484634399414,0,7,7
297,6,1,0.34375,0.08458709716796875,0,7,7
298,0,1,0.125,0.0044002532958984375,0,7,7
298,1,1,0.96875,0.17349910736083984,0,7,7
298,2,1,0.625,0.17145347595214844,0,7,7
298,3,1,0.703125,0.17597422003746033,0,7,7
298,4,1,0.8125,0.20351028442382812,0,7,7
298,5,1,0.8125,0.16830682754516602,0,7,7
298,6,1,0.33984375,0.07850813865661621,0,7,7
299,0,1,0.125,0.00574493408203125,0,0,1
300,0,1,0.125,0.00708770751953125,0,0,1
301,0,1,0.25,0.01009368896484375,0,0,1
302,0,1,0.125,0.005757331848144531,0,1,2
302,1,1,0.625,0.1562509536743164,0,1,2
303,0,1,0.125,0.0030565261840820312,0,5,6
303,1,1,0.5,0.12066459655761719,0,5,6
303,2,1,0.578125,0.14180469512939453,0,5,6
303,3,1,0.75,0.18390846252441406,0,5,6
303,4,1,0.8125,0.2205638885498047,0,5,6
303,5,1,0.65234375,0.1681661605834961,0,5,6
304,0,1,0.125,0.003772735595703125,0,0,1
305,0,1,0.125,0.0065708160400390625,0,3,4
305,1,1,0.875,0.18001294136047363,0,3,4
305,2,1,0.625,0.16057062149047852,0,3,4
305,3,1,0.875,0.17779326438903809,0,3,4
306,0,1,0.25,0.006548881530761719,0,0,1
307,0,1,0.25,0.006435394287109375,0,1,2
307,1,1,0.625,0.15827667713165283,0,1,2
308,0,1,0.125,0.003931999206542969,0,0,1
309,0,1,0.25,0.007549762725830078,0,1,2
309,1,1,0.53125,0.12295389175415039,0,1,2
310,0,1,0.25,0.0058689117431640625,0,0,1
311,0,1,0.125,0.006275653839111328,0,0,1
312,0,1,0.25,0.007335662841796875,0,2,3
312,1,1,0.5625,0.14066314697265625,0,2,3
312,2,1,0.84375,0.17755794525146484,0,2,3
313,0,1,0.125,0.007378578186035156,0,1,2
313,1,1,0.4375,0.10291528701782227,0,1,2
314,0,1,0.25,0.005211830139160156,0,0,1
315,0,1,0.125,0.0062408447265625,0,0,1
316,0,1,0.125,0.006407737731933594,0,0,1
317,0,1,0.125,0.00588226318359375,0,0,1
318,0,1,0.125,0.007232666015625,0,1,2
318,1,1,0.5,0.11344337463378906,0,1,2
319,0,1,0.125,0.0064697265625,0,7,7
319,1,1,0.625,0.13457965850830078,0,7,7
319,2,1,0.75,0.1692972183227539,0,7,7
319,3,1,0.875,0.19203805923461914,0,7,7
319,4,1,0.765625,0.18929338455200195,0,7,7
319,5,1,0.75,0.16290569305419922,0,7,7
319,6,1,0.59375,0.15492749214172363,0,7,7
320,0,1,0.125,0.005878448486328125,0,7,7
320,1,1,0.625,0.1768430471420288,0,7,7
320,2,1,0.640625,0.1882152557373047,0,7,7
320,3,1,0.75,0.22045516967773438,0,7,7
320,4,1,0.6875,0.16952943801879883,0,7,7
320,5,1,0.578125,0.1624755859375,0,7,7
320,6,1,0.53125,0.12648725509643555,0,7,7
321,0,1,0.125,0.005231380462646484,0,0,1
322,0,1,0.0625,0.0051403045654296875,0,7,7
322,1,1,0.5,0.1372241973876953,0,7,7
322,2,1,0.875,0.14814722537994385,0,7,7
322,3,1,0.875,0.1913466453552246,0,7,7
322,4,1,0.75,0.19950008392333984,0,7,7
322,5,1,0.71875,0.21242713928222656,0,7,7
322,6,1,0.40625,0.10017919540405273,0,7,7
323,0,1,0.125,0.004733085632324219,0,0,1
324,0,1,0.125,0.006365299224853516,0,0,1
325,0,1,0.125,0.004416465759277344,0,2,3
325,1,1,0.5,0.13914108276367188,0,2,3
325,2,1,0.53125,0.12711429595947266,0,2,3
326,0,1,0.125,0.006188392639160156,0,0,1
327,0,1,0.0625,0.004829049110412598,0,2,3
327,1,1,0.5,0.12156820297241211,0,2,3
327,2,0,0.5,0.139054536819458,0,2,3
328,0,1,0.125,0.004380702972412109,0,7,7
328,1,1,0.4697265625,0.12949180603027344,0,7,7
328,2,1,0.5625,0.14843261241912842,0,7,7
328,3,1,0.5625,0.17051273584365845,0,7,7
328,4,1,0.75,0.21477317810058594,0,7,7
328,5,1,0.4375,0.14796161651611328,0,7,7
328,6,1,0.3125,0.09093081951141357,0,7,7
329,0,1,0.125,0.0040225982666015625,0,0,1
330,0,1,0.125,0.005898952484130859,0,0,1
331,0,1,0.125,0.00433349609375,0,7,7
331,1,1,0.625,0.15215539932250977,0,7,7
331,2,1,1.1875,0.18398189544677734,0,7,7
331,3,1,1.0,0.15940046310424805,0,7,7
331,4,1,0.875,0.1976318359375,0,7,7
331,5,1,0.546875,0.1563199758529663,0,7,7
331,6,1,0.5,0.10464859008789062,0,7,7
332,0,1,0.125,0.005642890930175781,0,7,7
332,1,1,0.65625,0.14107751846313477,0,7,7
332,2,1,0.5625,0.1647324562072754,0,7,7
332,3,1,0.625,0.16136741638183594,0,7,7
332,4,1,0.625,0.1607961654663086,0,7,7
332,5,1,0.5,0.16144824028015137,0,7,7
332,6,1,0.60791015625,0.1291966438293457,0,7,7
333,0,1,0.125,0.0052890777587890625,0,7,7
333,1,1,0.560546875,0.14246559143066406,0,7,7
333,2,1,0.625,0.1678154468536377,0,7,7
333,3,1,0.75,0.14060401916503906,0,7,7
333,4,1,0.71875,0.19837284088134766,0,7,7
333,5,1,0.75,0.16011714935302734,0,7,7
333,6,1,0.5625,0.13051605224609375,0,7,7
334,0,1,0.125,0.00692218542098999,0,7,7
334,1,1,0.6875,0.15579605102539062,0,7,7
334,2,1,0.625,0.16701626777648926,0,7,7
334,3,1,0.625,0.16325616836547852,0,7,7
334,4,1,0.759765625,0.1736125946044922,0,7,7
334,5,1,0.625,0.1695723533630371,0,7,7
334,6,1,0.625,0.10197925567626953,0,7,7
335,0,1,0.25,0.006425380706787109,0,0,1
336,0,1,0.125,0.005168914794921875,0,7,7
336,1,1,0.59375,0.151947021484375,0,7,7
336,2,1,0.625,0.16999053955078125,0,7,7
336,3,1,0.65625,0.1781216859817505,0,7,7
336,4,1,0.703125,0.1783280372619629,0,7,7
336,5,1,1.0,0.1709299087524414,0,7,7
336,6,1,0.40625,0.11082839965820312,0,7,7
337,0,1,0.125,0.006142616271972656,0,0,1
338,0,1,0.25,0.0050373077392578125,0,0,1
339,0,1,0.25,0.004940032958984375,0,0,1
340,0,1,0.125,0.004809379577636719,0,7,7
340,1,1,0.875,0.1618509292602539,0,7,7
340,2,1,0.75,0.16764283180236816,0,7,7
340,3,1,0.6484375,0.1871318817138672,0,7,7
340,4,1,0.75,0.19390106201171875,0,7,7
340,5,1,0.65625,0.1577925682067871,0,7,7
340,6,1,0.5,0.11612462997436523,0,7,7
341,0,1,0.125,0.006244659423828125,0,0,1
342,0,1,0.125,0.006730079650878906,0,0,1
343,0,1,0.25,0.010028839111328125,0,0,1
344,0,1,0.125,0.006648540496826172,0,0,1
345,0,1,0.125,0.008209705352783203,0,0,1
346,0,1,0.25,0.008280754089355469,0,7,7
346,1,1,0.5625,0.13090801239013672,0,7,7
346,2,1,0.75,0.17244434356689453,0,7,7
346,3,1,0.6875,0.19843244552612305,0,7,7
346,4,1,0.875,0.19693374633789062,0,7,7
346,5,1,0.53125,0.13776397705078125,0,7,7
346,6,1,0.375,0.09669375419616699,0,7,7
347,0,1,0.125,0.008859634399414062,0,0,1
348,0,1,0.25,0.009174346923828125,0,0,1
349,0,1,0.25,0.004673004150390625,0,7,7
349,1,1,0.53125,0.12707901000976562,0,7,7
349,2,1,0.625,0.18563556671142578,0,7,7
349,3,1,0.5625,0.15437793731689453,0,7,7
349,4,1,0.8125,0.23682022094726562,0,7,7
349,5,1,0.6796875,0.1615896224975586,0,7,7
349,6,1,0.5,0.10841560363769531,0,7,7
350,0,1,0.125,0.004306793212890625,0,0,1
351,0,1,0.25,0.0066165924072265625,0,0,1
352,0,1,0.125,0.004791259765625,0,0,1
353,0,1,0.125,0.0044345855712890625,0,0,1
354,0,1,0.125,0.004283994436264038,0,0,1
355,0,1,0.125,0.006015777587890625,0,0,1
356,0,1,0.25,0.005967140197753906,0,0,1
357,0,1,0.125,0.0052337646484375,0,0,1
358,0,1,0.125,0.005237579345703125,0,0,1
359,0,1,0.125,0.00656890869140625,0,0,1
360,0,1,0.125,0.0063323974609375,0,0,1
361,0,1,0.125,0.009362220764160156,0,0,1
362,0,1,0.25,0.00699615478515625,0,0,1
363,0,1,0.125,0.009408950805664062,0,0,1
364,0,1,0.25,0.0081024169921875,0,0,1
365,0,1,0.125,0.004924774169921875,0,0,1
366,0,1,0.25,0.009754180908203125,0,0,1
367,0,1,0.125,0.008031845092773438,0,0,1
368,0,1,0.125,0.0054473876953125,0,0,1
369,0,1,0.125,0.00627446174621582,0,2,3
369,1,1,0.6875,0.18317842483520508,0,2,3
369,2,1,0.625,0.16691970825195312,0,2,3
370,0,1,0.125,0.007265448570251465,0,0,1
371,0,1,0.125,0.005809783935546875,0,0,1
372,0,1,0.125,0.00909423828125,0,0,1
373,0,1,0.125,0.0067291259765625,0,0,1
374,0,1,0.125,0.0074615478515625,0,0,1
375,0,1,0.125,0.0056056976318359375,0,0,1
376,0,1,0.125,0.005664825439453125,0,7,7
376,1,1,0.5625,0.15199661254882812,0,7,7
376,2,1,0.791015625,0.20937156677246094,0,7,7
376,3,1,0.78125,0.20820236206054688,0,7,7
376,4,1,0.625,0.1915721893310547,0,7,7
376,5,1,0.875,0.2217254638671875,0,7,7
376,6,1,0.5,0.12587213516235352,0,7,7
377,0,1,0.0625,0.005657196044921875,0,0,1
378,0,1,0.125,0.0077266693115234375,0,0,1
379,0,1,0.125,0.007421970367431641,0,0,1
380,0,1,0.125,0.006886005401611328,0,0,1
381,0,1,0.125,0.008288383483886719,0,0,1
382,0,1,0.125,0.00518035888671875,0,0,1
383,0,1,0.125,0.00571441650390625,0,1,2
383,1,0,0.8125,0.186781644821167,0,1,2
384,0,1,0.0625,0.0038911104202270508,0,1,2
384,1,1,0.703125,0.1951436996459961,0,1,2
385,0,1,0.125,0.0055084228515625,0,1,2
385,1,1,1.25,0.3111276626586914,0,1,2
386,0,1,0.0625,0.0030994415283203125,0,0,1
387,0,1,0.125,0.004391670227050781,0,1,2
387,1,1,0.625,0.1787695735692978,0,1,2
388,0,1,0.125,0.006476283073425293,0,4,5
388,1,1,0.625,0.1632213592529297,0,4,5
388,2,1,0.6875,0.19536972045898438,0,4,5
388,3,1,0.5625,0.1628866195678711,0,4,5
388,4,1,0.8125,0.21857357025146484,0,4,5
389,0,1,0.125,0.0063571929931640625,0,0,1
390,0,1,0.25,0.004749298095703125,0,0,1
391,0,1,0.125,0.007259368896484375,0,1,2
391,1,1,0.720703125,0.22477340698242188,0,1,2
392,0,1,0.125,0.007480621337890625,0,0,1
393,0,1,0.125,0.0051593780517578125,0,0,1
394,0,1,0.125,0.005803108215332031,0,3,4
394,1,1,0.875,0.22586727142333984,0,3,4
394,2,1,0.625,0.1620330810546875,0,3,4
394,3,1,0.875,0.22553491592407227,0,3,4
395,0,1,0.25,0.004947185516357422,0,5,6
395,1,1,0.84375,0.21167707443237305,0,5,6
395,2,1,0.75,0.22415733337402344,0,5,6
395,3,1,0.875,0.19651126861572266,0,5,6
395,4,1,0.875,0.23257732391357422,0,5,6
395,5,1,0.78125,0.1827993392944336,0,5,6
396,0,1,0.125,0.00571441650390625,0,0,1
397,0,1,0.125,0.005657196044921875,0,0,1
398,0,1,0.125,0.004591196775436401,0,7,7
398,1,1,0.515625,0.16770601272583008,0,7,7
398,2,1,0.6484375,0.20001792907714844,0,7,7
398,3,1,0.7109375,0.17166996002197266,0,7,7
398,4,1,0.671875,0.17919158935546875,0,7,7
398,5,1,0.765625,0.17338848114013672,0,7,7
398,6,1,0.5625,0.12163925170898438,0,7,7
399,0,1,0.25,0.0048410892486572266,0,0,1
400,0,1,0.125,0.002979755401611328,0,7,7
400,1,1,0.75,0.18083572387695312,0,7,7
400,2,1,0.515625,0.14594268798828125,0,7,7
400,3,1,0.875,0.17929697036743164,0,7,7
400,4,1,0.6875,0.17129039764404297,0,7,7
400,5,1,0.875,0.16967010498046875,0,7,7
400,6,1,0.5,0.12579727172851562,0,7,7
401,0,1,0.25,0.005271464586257935,0,0,1
402,0,1,0.125,0.0057926177978515625,0,7,7
402,1,1,0.65625,0.15579915046691895,0,7,7
402,2,1,0.8125,0.17077970504760742,0,7,7
402,3,1,0.625,0.16544580459594727,0,7,7
402,4,1,0.8125,0.2165851593017578,0,7,7
402,5,1,0.625,0.1871204376220703,0,7,7
402,6,1,0.5,0.1310436725616455,0,7,7
403,0,1,0.125,0.005771636962890625,0,0,1
404,0,1,0.25,0.0085906982421875,0,7,7
404,1,1,0.5625,0.18116378784179688,0,7,7
404,2,1,0.5625,0.1367321014404297,0,7,7
404,3,1,0.62890625,0.20888900756835938,0,7,7
404,4,1,0.71875,0.19697237014770508,0,7,7
404,5,1,0.71875,0.19345378875732422,0,7,7
404,6,1,0.5,0.13364171981811523,0,7,7
405,0,1,0.25,0.007467746734619141,0,7,7
405,1,1,0.796875,0.22485876083374023,0,7,7
405,2,1,0.4765625,0.13958454132080078,0,7,7
405,3,1,0.65625,0.15534210205078125,0,7,7
405,4,1,0.65625,0.19265270233154297,0,7,7
405,5,1,0.65625,0.19478344917297363,0,7,7
405,6,1,0.4375,0.12414789199829102,0,7,7
406,0,1,0.25,0.007587432861328125,0,0,1
407,0,1,0.125,0.006981849670410156,0,7,7
407,1,1,0.75,0.16593170166015625,0,7,7
407,2,1,1.0,0.19702577590942383,0,7,7
407,3,1,0.703125,0.189300537109375,0,7,7
407,4,1,0.625,0.1806187629699707,0,7,7
407,5,1,0.744140625,0.1819678246974945,0,7,7
407,6,1,0.5,0.13090896606445312,0,7,7
408,0,1,0.25,0.007351875305175781,0,7,7
408,1,1,0.5625,0.1491832733154297,0,7,7
408,2,1,0.75,0.1832280158996582,0,7,7
408,3,1,0.8125,0.1822643280029297,0,7,7
408,4,1,0.84375,0.22347724437713623,0,7,7
408,5,1,0.75,0.1952524185180664,0,7,7
408,6,1,0.515625,0.12709641456604004,0,7,7
409,0,1,0.25,0.006592988967895508,0,0,1
410,0,1,0.125,0.0050678253173828125,0,7,7
410,1,1,0.78125,0.18713760375976562,0,7,7
410,2,1,0.5,0.13756044209003448,0,7,7
410,3,1,0.59375,0.1795952320098877,0,7,7
410,4,1,0.65625,0.16930580139160156,0,7,7
410,5,1,0.75,0.16346514225006104,0,7,7
410,6,1,0.46875,0.12372303009033203,0,7,7
411,0,1,0.25,0.007614612579345703,0,7,7
411,1,1,0.59375,0.17211341857910156,0,7,7
411,2,1,0.40625,0.10744762420654297,0,7,7
411,3,1,0.75,0.17637300491333008,0,7,7
411,4,1,0.65625,0.2007589340209961,0,7,7
411,5,1,0.6875,0.1619330644607544,0,7,7
411,6,1,0.484375,0.12065696716308594,0,7,7
412,0,1,0.25,0.007490038871765137,0,1,2
412,1,1,0.7822265625,0.22289133071899414,0,1,2
413,0,1,0.25,0.008235454559326172,0,5,6
413,1,1,0.6875,0.2017536163330078,0,5,6
413,2,1,0.625,0.11425590515136719,0,5,6
413,3,1,0.8125,0.18645906448364258,0,5,6
413,4,1,0.701171875,0.18413639068603516,0,5,6
413,5,1,0.625,0.18123579025268555,0,5,6
414,0,1,0.125,0.007401943206787109,0,0,1
415,0,1,0.125,0.00629425048828125,0,2,3
415,1,1,0.5625,0.15775924921035767,0,2,3
415,2,1,0.69921875,0.19876670837402344,0,2,3
416,0,1,0.125,0.0050237178802490234,0,2,3
416,1,1,0.875,0.20811176300048828,0,2,3
416,2,1,1.0,0.21847200393676758,0,2,3
417,0,1,0.25,0.005390167236328125,0,4,5
417,1,1,0.625,0.1704273223876953,0,4,5
417,2,1,0.625,0.18953275680541992,0,4,5
417,3,1,0.640625,0.16275477409362793,0,4,5
417,4,1,0.6875,0.16831552982330322,0,4,5
418,0,1,0.125,0.005153656005859375,0,0,1
419,0,1,0.25,0.00635981559753418,0,1,2
419,1,1,0.625,0.1662311553955078,0,1,2
420,0,1,0.125,0.0052700042724609375,0,0,1
421,0,1,0.125,0.00720977783203125,0,0,1
422,0,1,0.125,0.004791259765625,2,5,2
422,1,0,0.5625,0.135528564453125,2,5,2
423,0,1,0.125,0.00479888916015625,0,0,1
424,0,1,0.125,0.005196809768676758,0,0,1
425,0,1,0.125,0.004496574401855469,0,1,2
425,1,1,0.87109375,0.1923975944519043,0,1,2
426,0,1,0.125,0.005643606185913086,0,0,1
427,0,1,0.125,0.004668138921260834,0,3,4
427,1,1,0.875,0.21995258331298828,0,3,4
427,2,1,0.625,0.1544969081878662,0,3,4
427,3,1,0.65625,0.19948577880859375,0,3,4
428,0,1,0.125,0.0048580169677734375,0,7,7
428,1,1,0.8125,0.19391441345214844,0,7,7
428,2,1,0.75,0.16673755645751953,0,7,7
428,3,1,1.0,0.2157917618751526,0,7,7
428,4,1,0.9375,0.24578285217285156,0,7,7
428,5,1,0.5546875,0.16027355194091797,0,7,7
428,6,1,0.75,0.16416049003601074,0,7,7
429,0,1,0.125,0.00598907470703125,0,3,4
429,1,1,0.890625,0.22951769828796387,0,3,4
429,2,1,0.75,0.17081260681152344,0,3,4
429,3,1,0.56640625,0.18619680404663086,0,3,4
430,0,1,0.125,0.004765033721923828,0,0,1
431,0,1,0.25,0.0063037872314453125,0,7,7
431,1,1,0.625,0.18789434432983398,0,7,7
431,2,1,0.59375,0.17296361923217773,0,7,7
431,3,1,0.6875,0.15567398071289062,0,7,7
431,4,1,0.796875,0.22869467735290527,0,7,7
431,5,1,0.625,0.1702432632446289,0,7,7
431,6,1,0.40625,0.10092639923095703,0,7,7
432,0,1,0.25,0.007051259279251099,0,0,1
433,0,1,0.125,0.004856109619140625,0,1,2
433,1,1,0.5859375,0.1490742564201355,0,1,2
434,0,1,0.125,0.003759145736694336,0,0,1
435,0,1,0.125,0.0058650970458984375,0,2,3
435,1,1,0.5625,0.12857818603515625,0,2,3
435,2,1,0.5546875,0.1394972801208496,0,2,3
436,0,1,0.125,0.006076812744140625,0,7,7
436,1,1,0.5,0.12837791442871094,0,7,7
436,2,1,0.625,0.15386581420898438,0,7,7
436,3,1,0.71875,0.17337751388549805,0,7,7
436,4,1,0.8125,0.18437767028808594,0,7,7
436,5,1,1.125,0.2328352928161621,0,7,7
436,6,1,0.375,0.10013973712921143,0,7,7
437,0,1,0.25,0.00890350341796875,0,1,2
437,1,1,0.5,0.12287282943725586,0,1,2
438,0,1,0.125,0.006207942962646484,0,1,2
438,1,1,0.859375,0.23153162002563477,0,1,2
439,0,1,0.125,0.004790782928466797,2,5,3
439,1,1,0.75,0.2618379592895508,2,5,3
439,2,0,0.578125,0.15213704109191895,2,5,3
440,0,1,0.125,0.0055561065673828125,0,2,3
440,1,1,0.625,0.17179560661315918,0,2,3
440,2,1,1.0,0.20845794677734375,0,2,3
441,0,1,0.25,0.004852294921875,0,5,6
441,1,1,0.5625,0.16375303268432617,0,5,6
441,2,1,0.6875,0.19737815856933594,0,5,6
441,3,1,0.484375,0.14162445068359375,0,5,6
441,4,1,1.01953125,0.24837851524353027,0,5,6
441,5,1,1.0,0.2180919647216797,0,5,6
442,0,1,0.125,0.00444793701171875,0,1,2
442,1,1,0.46875,0.12880277633666992,0,1,2
443,0,1,0.0625,0.00516510009765625,0,7,7
443,1,1,0.5,0.14049673080444336,0,7,7
443,2,1,0.5625,0.17262601852416992,0,7,7
443,3,1,0.796875,0.20816802978515625,0,7,7
443,4,1,0.75,0.20334482192993164,0,7,7
443,5,1,0.6875,0.18488383293151855,0,7,7
443,6,1,0.625,0.11719551682472229,0,7,7
444,0,1,0.125,0.00608062744140625,0,7,7
444,1,1,0.375,0.10577774047851562,0,7,7
444,2,1,0.75,0.18131446838378906,0,7,7
444,3,1,0.71875,0.15287017822265625,0,7,7
444,4,1,0.75,0.23013877868652344,0,7,7
444,5,1,0.90625,0.2587156295776367,0,7,7
444,6,1,0.4765625,0.12113738059997559,0,7,7
445,0,1,0.125,0.00452423095703125,0,7,7
445,1,1,0.5625,0.13059759140014648,0,7,7
445,2,1,0.7578125,0.20943069458007812,0,7,7
445,3,1,0.875,0.20429646968841553,0,7,7
445,4,1,0.875,0.23316383361816406,0,7,7
445,5,1,0.78125,0.18092644214630127,0,7,7
445,6,1,0.375,0.10102987289428711,0,7,7
446,0,1,0.125,0.00540924072265625,0,0,1
447,0,1,0.125,0.00565338134765625,0,0,1
448,0,1,0.125,0.00656890869140625,0,1,2
448,1,1,0.625,0.15108299255371094,0,1,2
449,0,1,0.25,0.004146575927734375,0,2,3
449,1,1,0.6640625,0.2092527151107788,0,2,3
449,2,1,0.625,0.19937515258789062,0,2,3
450,0,1,0.25,0.005342721939086914,0,2,3
450,1,1,0.875,0.1862773895263672,0,2,3
450,2,1,1.0,0.1977386474609375,0,2,3
451,0,1,0.0625,0.005046844482421875,0,1,2
451,1,1,0.6875,0.19814348220825195,0,1,2
452,0,1,0.25,0.007405281066894531,0,7,7
452,1,1,0.875,0.19727563858032227,0,7,7
452,2,1,0.75,0.19394028186798096,0,7,7
452,3,1,0.8125,0.20764541625976562,0,7,7
452,4,1,0.8359375,0.19466781616210938,0,7,7
452,5,1,0.998046875,0.24576234817504883,0,7,7
452,6,1,0.6875,0.13094520568847656,0,7,7
453,0,1,0.25,0.007790327072143555,0,0,1
454,0,1,0.125,0.0048046112060546875,0,1,2
